城市,景点名称,类型,最佳季节,评分,门票价格,推荐游玩时长,简介,经度,纬度,电话
阜新,解放广场,风景名胜,全年,4.5,免费,2-3小时,西山路与解放广场交汇处,121.6148,42.0053,
阜新,人民公园,风景名胜,全年,4.3,免费,2-3小时,民族街40号(近花园市场东门),121.6148,42.0053,
阜新,海州露天矿国家矿山公园,风景名胜,全年,4.6,免费,2-3小时,高德街道煤城路与太平大街交汇处,121.6148,42.0053,
阜新,玉龙湖公园,风景名胜,全年,4.5,免费,2-3小时,玉龙街道解放大街玉龙湖,121.6148,42.0053,
阜新,三一八公园,风景名胜,全年,4.3,免费,2-3小时,育红路22-6-1门,121.6148,42.0053,
阜新,红树广场,风景名胜,全年,4.2,免费,2-3小时,红树路33号,121.6148,42.0053,
阜新,海州庙,风景名胜,全年,4.4,免费,2-3小时,海州街113号海州庙会,121.6148,42.0053,
阜新,太平体育公园,风景名胜,全年,4.3,免费,2-3小时,"红河街以西,红工路以北,玉带园小区以东,细河以南",121.6148,42.0053,
阜新,阜新万人坑死难矿工纪念馆,风景名胜,全年,4.3,免费,2-3小时,新园街1号,121.6148,42.0053,
阜新,细河公园,风景名胜,全年,4.0,免费,2-3小时,利民路与滨河路交汇北200米,121.6148,42.0053,
阜新,西山水塔公园,风景名胜,全年,4.2,免费,2-3小时,开源路,121.6148,42.0053,
阜新,阜新宝地斯帕温泉度假区,风景名胜,全年,4.7,免费,2-3小时,东梁镇宝地斯帕温泉小镇(阜锦高速口南行3.5公里),121.6148,42.0053,
阜新,海棠山风景区,风景名胜,全年,4.6,免费,2-3小时,大板镇大板村西北2公里处,121.6148,42.0053,
阜新,瑞应寺,风景名胜,全年,4.7,免费,2-3小时,佛寺镇佛寺村本街,121.6148,42.0053,
阜新,太平寺,风景名胜,全年,4.1,免费,2-3小时,红纬路17号,121.6148,42.0053,
阜新,月亮湾森林公园,风景名胜,全年,4.2,免费,2-3小时,西环路北头,121.6148,42.0053,
阜新,街心广场(电工街),风景名胜,全年,4.1,免费,2-3小时,中华路86号,121.6148,42.0053,
阜新,太平钟楼,风景名胜,全年,4.1,免费,2-3小时,煤城路,121.6148,42.0053,
阜新,塔山风景区,风景名胜,全年,4.3,免费,2-3小时,905县道西100米,121.6148,42.0053,
阜新,松涛湖,风景名胜,全年,4.3,免费,2-3小时,四合镇,121.6148,42.0053,
阜新,月亮广场,风景名胜,全年,4.0,免费,2-3小时,细河公园(西南角),121.6148,42.0053,
阜新,关山沟景区,风景名胜,全年,4.2,免费,2-3小时,市环线东瓦村,121.6148,42.0053,
阜新,人民广场(人民大街),风景名胜,全年,4.0,免费,2-3小时,人民大街,121.6148,42.0053,
阜新,青年创业广场,风景名胜,全年,3.4,免费,2-3小时,中华路104号14附近,121.6148,42.0053,
阜新,清真寺,风景名胜,全年,4.0,免费,2-3小时,前进路东出口,121.6148,42.0053,
阜新,市北森林公园,风景名胜,全年,4.1,免费,2-3小时,龙湖路与解放大街交叉口西南400米,121.6148,42.0053,
阜新,建设广场,风景名胜,全年,3.9,免费,2-3小时,红树路106号312号,121.6148,42.0053,
阜新,希日塔拉公园,风景名胜,全年,4.2,免费,2-3小时,人民大街73号,121.6148,42.0053,
阜新,金刚城报恩禅寺,风景名胜,全年,4.2,免费,2-3小时,松涛湖风景区,121.6148,42.0053,
阜新,文殊寺,风景名胜,全年,3.9,免费,2-3小时,海新路194号,121.6148,42.0053,
阜新,迎宾广场(迎宾大街),风景名胜,全年,3.9,免费,2-3小时,迎宾广场与阜锦公路交叉口东60米,121.6148,42.0053,
阜新,水上公园,风景名胜,全年,4.0,免费,2-3小时,海新路东段,121.6148,42.0053,
阜新,东苑小区公园,风景名胜,全年,4.0,免费,2-3小时,玫瑰巷9号,121.6148,42.0053,
阜新,吉祥寺,风景名胜,全年,4.2,免费,2-3小时,公官营子村101国道北2.5公里,121.6148,42.0053,
阜新,高山风电景区,风景名胜,全年,4.2,免费,2-3小时,南高线,121.6148,42.0053,
阜新,佛山禅寺,风景名胜,全年,4.2,免费,2-3小时,新民镇上排村?,121.6148,42.0053,
阜新,蒙古贞广场,风景名胜,全年,4.1,免费,2-3小时,文化路与光华路交汇处,121.6148,42.0053,
阜新,古香园,风景名胜,全年,3.9,免费,2-3小时,矿工大街9-1-205号,121.6148,42.0053,
阜新,毛主席铜像,风景名胜,全年,4.0,免费,2-3小时,中华路附近,121.6148,42.0053,
阜新,希日塔拉公园-成吉思汗广场,风景名胜,全年,4.1,免费,2-3小时,城区街道希日塔拉公园(东北角),121.6148,42.0053,
阜新,时轮金刚塔(前广场),风景名胜,全年,4.2,免费,2-3小时,北舍线与石佛路交叉口南440米,121.6148,42.0053,
阜新,德惠寺,风景名胜,全年,4.1,免费,2-3小时,王府互通与101国道交叉口东480米,121.6148,42.0053,
阜新,西扣莫小河,风景名胜,全年,4.3,免费,2-3小时,阜蒙县宏祥气体有限公司东侧330米,121.6148,42.0053,
阜新,市北游园,风景名胜,全年,4.0,免费,2-3小时,市北新村,121.6148,42.0053,
阜新,七家子水库,风景名胜,全年,4.1,免费,2-3小时,[],121.6148,42.0053,
阜新,弥陀寺,风景名胜,全年,3.8,免费,2-3小时,东新大街与高原路交叉口北300米,121.6148,42.0053,
阜新,南山纪念园,风景名胜,全年,4.0,免费,2-3小时,孙家湾街道纵横温泉滑雪场附近,121.6148,42.0053,
阜新,小小动物园,风景名胜,全年,4.0,免费,2-3小时,人民公园内(北侧),121.6148,42.0053,
阜新,积庆寺,风景名胜,全年,4.1,免费,2-3小时,907县道,121.6148,42.0053,
阜新,平安寺,风景名胜,全年,4.0,免费,2-3小时,矿联路与煤城西路交叉口南,121.6148,42.0053,
阜新,阜新森居露营公园,风景名胜,全年,4.4,免费,2-3小时,四合镇新地村,121.6148,42.0053,
阜新,海棠山风景区-海棠山普安寺,风景名胜,全年,4.0,免费,2-3小时,大板镇935乡道海棠山风景区,121.6148,42.0053,
阜新,双塔维佛寺,风景名胜,全年,4.1,免费,2-3小时,吐呼噜村,121.6148,42.0053,
阜新,益民公园,风景名胜,全年,4.1,免费,2-3小时,丽水街,121.6148,42.0053,
阜新,正觉寺,风景名胜,全年,4.0,免费,2-3小时,利民路与四合大街交叉口西南120米,121.6148,42.0053,
阜新,瑞应寺舍利庙,风景名胜,全年,4.0,免费,2-3小时,[],121.6148,42.0053,
阜新,阜新小天池,风景名胜,全年,4.2,免费,2-3小时,[],121.6148,42.0053,
阜新,高德天主教堂,风景名胜,全年,3.8,免费,2-3小时,一坑11号楼东平房,121.6148,42.0053,
阜新,龙海禅寺,风景名胜,全年,3.9,免费,2-3小时,市环线,121.6148,42.0053,
阜新,乌兰木图山,风景名胜,全年,4.5,免费,2-3小时,宫八线,121.6148,42.0053,
阜新,高德寺,风景名胜,全年,3.9,免费,2-3小时,煤城东路高德三小区,121.6148,42.0053,
阜新,阜新玉龙湖公园健身广场,风景名胜,全年,3.8,免费,2-3小时,玉龙湖公园(东南角),121.6148,42.0053,
阜新,高山区风景区,风景名胜,全年,4.1,免费,2-3小时,[],121.6148,42.0053,
阜新,龙王庙,风景名胜,全年,3.8,免费,2-3小时,G4513奈营高速,121.6148,42.0053,
阜新,西颐园,风景名胜,全年,3.7,免费,2-3小时,中华路与青年街交叉口西100米,121.6148,42.0053,
阜新,黑虎洞景区,风景名胜,全年,4.0,免费,2-3小时,[],121.6148,42.0053,
阜新,恒山公园,风景名胜,全年,3.7,免费,2-3小时,延安路与衡山街交叉口西南80米,121.6148,42.0053,
阜新,阜新市中西部煤矿区公园,风景名胜,全年,3.7,免费,2-3小时,孙家湾路附近,121.6148,42.0053,
阜新,一世活佛禅修遗址,风景名胜,全年,4.0,免费,2-3小时,[],121.6148,42.0053,
阜新,塔山塔,风景名胜,全年,4.0,免费,2-3小时,[],121.6148,42.0053,
阜新,关公庙,风景名胜,全年,4.0,免费,2-3小时,石佛路与北舍线交叉口西440米,121.6148,42.0053,
阜新,弘法寺,风景名胜,全年,3.8,免费,2-3小时,水泉镇高德营子村1组,121.6148,42.0053,
阜新,阜新市太平区孙家湾清真寺,风景名胜,全年,3.8,免费,2-3小时,高原路2栋附近,121.6148,42.0053,
阜新,利民园,风景名胜,全年,3.8,免费,2-3小时,建设路与荣胜街交汇北30米,121.6148,42.0053,
阜新,开发区宏恩基督教堂,风景名胜,全年,3.9,免费,2-3小时,新都路与玉锦路交叉口东北60米,121.6148,42.0053,
阜新,新邱公园,风景名胜,全年,3.9,免费,2-3小时,新邱站南300米,121.6148,42.0053,
阜新,龙泉神树,风景名胜,全年,4.0,免费,2-3小时,[],121.6148,42.0053,
阜新,瑞应湖旅游度假区,风景名胜,全年,4.0,免费,2-3小时,佛寺镇解放村,121.6148,42.0053,
阜新,细河区体育公园,风景名胜,全年,3.8,免费,2-3小时,华东街122号,121.6148,42.0053,
阜新,煤海念佛堂,风景名胜,全年,3.7,免费,2-3小时,煤城东路与机修街交叉口西240米,121.6148,42.0053,
阜新,天水谷,风景名胜,全年,3.9,免费,2-3小时,韩家店镇中华路,121.6148,42.0053,
阜新,伊码图湿地公园,风景名胜,全年,3.9,免费,2-3小时,[],121.6148,42.0053,
阜新,吉庆寺,风景名胜,全年,3.7,免费,2-3小时,积庆寺如意塔西南侧50米,121.6148,42.0053,
阜新,绿度母庙,风景名胜,全年,3.9,免费,2-3小时,石佛路与北舍线交叉口西460米,121.6148,42.0053,
阜新,阜新市网红打卡墙,风景名胜,全年,3.7,免费,2-3小时,北新路103号,121.6148,42.0053,
阜新,清河门区政府广场,风景名胜,全年,4.0,免费,2-3小时,新区路与乐学巷交叉口北180米,121.6148,42.0053,
阜新,阜新市三一八烈士陵园,风景名胜,全年,0.0,免费,2-3小时,新华街147号,121.6148,42.0053,
阜新,塔山山顶亭,风景名胜,全年,3.6,免费,2-3小时,G4513奈营高速,121.6148,42.0053,
阜新,城西健身广场,风景名胜,全年,3.8,免费,2-3小时,煤城西路,121.6148,42.0053,
阜新,月亮湾森林公园吊桥,风景名胜,全年,3.5,免费,2-3小时,兴工路70号,121.6148,42.0053,
阜新,东湖体育公园,风景名胜,全年,4.3,免费,2-3小时,正阳街东.北新路南.东风路北.原制酒一厂的西侧,121.6148,42.0053,
阜新,黄家沟旅游度假区(暂停开放),风景名胜,全年,4.3,免费,2-3小时,黄家沟村,121.6148,42.0053,
阜新,如来寺,风景名胜,全年,3.8,免费,2-3小时,华东街7-463,121.6148,42.0053,
阜新,儿童公园,风景名胜,全年,4.1,免费,2-3小时,西山街道西山路43号,121.6148,42.0053,
阜新,卧龙山甘露禅寺,风景名胜,全年,4.1,免费,2-3小时,卧龙山甘露禅寺(宫八线北),121.6148,42.0053,
阜新,玉龙公园,风景名胜,全年,3.9,免费,2-3小时,繁荣大街101号,121.6148,42.0053,
阜新,白泉景区,风景名胜,全年,3.9,免费,2-3小时,大板镇衙门村,121.6148,42.0053,
阜新,三塔沟自然生态风景区(暂停开放),风景名胜,全年,3.9,免费,2-3小时,大板镇大排线附近,121.6148,42.0053,
阜新,宝力根寺-达木津庙,风景名胜,全年,4.1,免费,2-3小时,朝衙线宝力根寺,121.6148,42.0053,
阜新,阜新弹跳元素亲子游乐场,风景名胜,全年,3.8,免费,2-3小时,西苑街道海清路与新美街交叉路口往西南约80米,121.6148,42.0053,
阜新,海棠山国家级自然保护区,风景名胜,全年,3.8,免费,2-3小时,大板镇935乡道北100米,121.6148,42.0053,
阜新,毛岭沟景区,风景名胜,全年,4.0,免费,2-3小时,三沟精神主题广场西侧,121.6148,42.0053,
阜新,灵缘禅寺,风景名胜,全年,4.0,免费,2-3小时,[],121.6148,42.0053,
阜新,如来八塔,风景名胜,全年,3.8,免费,2-3小时,佛寺镇石佛路,121.6148,42.0053,
阜新,钟楼,风景名胜,全年,3.8,免费,2-3小时,松涛湖风景区金刚城报恩禅寺内(南侧),121.6148,42.0053,
阜新,积庆寺如意塔,风景名胜,全年,3.6,免费,2-3小时,吉庆寺东北侧50米,121.6148,42.0053,
阜新,关山省级自然保护区,风景名胜,全年,3.7,免费,2-3小时,大巴镇车新村,121.6148,42.0053,
阜新,阜新职工文化广场,风景名胜,全年,3.3,免费,2-3小时,人民大街与顺吉路交叉口西南300米,121.6148,42.0053,
阜新,普康寺,风景名胜,全年,3.8,免费,2-3小时,[],121.6148,42.0053,
阜新,老鹰山,风景名胜,全年,3.8,免费,2-3小时,[],121.6148,42.0053,
阜新,展凤堂,风景名胜,全年,3.8,免费,2-3小时,祥宇一品人民大街北段46-39门,121.6148,42.0053,
阜新,慈航禅寺,风景名胜,全年,3.8,免费,2-3小时,[],121.6148,42.0053,
阜新,阜新大法王寺(建设中),风景名胜,全年,3.8,免费,2-3小时,[],121.6148,42.0053,
阜新,广缘寺,风景名胜,全年,3.8,免费,2-3小时,[],121.6148,42.0053,
阜新,阜蒙县城区基督教堂,风景名胜,全年,3.5,免费,2-3小时,人民大街与爱国路交叉口南40米,121.6148,42.0053,
阜新,弘愿阁,风景名胜,全年,3.7,免费,2-3小时,红纬路19-6-07号,121.6148,42.0053,
阜新,站前游园,风景名胜,全年,3.5,免费,2-3小时,振兴路与站东街交叉口南80米,121.6148,42.0053,
阜新,迎宾园,风景名胜,全年,3.3,免费,2-3小时,繁荣大街104号,121.6148,42.0053,
阜新,土地庙,风景名胜,全年,3.6,免费,2-3小时,西四道岭附近,121.6148,42.0053,
阜新,动物之家-猕猴,风景名胜,全年,3.8,免费,2-3小时,黄家沟村休闲营地动物之家,121.6148,42.0053,
阜新,阜新市太平东山基督教堂,风景名胜,全年,3.1,免费,2-3小时,高原路与高东二街交叉口西360米,121.6148,42.0053,
阜新,龙王殿,风景名胜,全年,3.6,免费,2-3小时,海棠山风景区-海棠山普安寺西北侧70米,121.6148,42.0053,
阜新,阜新大青山景区,风景名胜,全年,3.9,免费,2-3小时,[],121.6148,42.0053,
阜新,阜蒙县鲁家荒天主堂,风景名胜,全年,3.8,免费,2-3小时,二富线,121.6148,42.0053,
阜新,五龙健身广场,风景名胜,全年,3.7,免费,2-3小时,原五龙派出所后身,121.6148,42.0053,
阜新,五岳山佛寺,风景名胜,全年,3.4,免费,2-3小时,东新大街与煤城东路交叉口东南200米,121.6148,42.0053,
阜新,幸福广场,风景名胜,全年,3.9,免费,2-3小时,东光路与高东二街交叉口东北300米,121.6148,42.0053,
阜新,薰衣草花田,风景名胜,全年,3.9,免费,2-3小时,黄家沟村休闲营地,121.6148,42.0053,
阜新,大雄寳殿,风景名胜,全年,3.4,免费,2-3小时,金刚城报恩禅寺内(北侧),121.6148,42.0053,
阜新,烟台营子菩提塔,风景名胜,全年,3.8,免费,2-3小时,蒙古贞庄园西北侧270米,121.6148,42.0053,
阜新,佛缘精舍,风景名胜,全年,3.6,免费,2-3小时,长营子镇长营子村,121.6148,42.0053,
阜新,观景崖,风景名胜,全年,3.6,免费,2-3小时,风景区西侧,121.6148,42.0053,
阜新,鼓楼,风景名胜,全年,3.1,免费,2-3小时,松涛湖风景区金刚城报恩禅寺(西南角),121.6148,42.0053,
阜新,米家桥东健身广场,风景名胜,全年,3.6,免费,2-3小时,米家小区内,121.6148,42.0053,
阜新,文化广场,风景名胜,全年,3.3,免费,2-3小时,站东街50-4-313号附近,121.6148,42.0053,
阜新,中日友好林,风景名胜,全年,3.5,免费,2-3小时,黄家沟村内黄家沟旅游度假区,121.6148,42.0053,
阜新,阜新老街,风景名胜,全年,3.3,免费,2-3小时,东光路与东新大街交叉口东北200米,121.6148,42.0053,
阜新,党旗先锋主题公园,风景名胜,全年,3.6,免费,2-3小时,阜东线(王营医院东南侧约200米),121.6148,42.0053,
阜新,张三丰仙居,风景名胜,全年,4.2,免费,2-3小时,101国道与建塔线交叉口西北80米,121.6148,42.0053,
阜新,优乐美小广场,风景名胜,全年,3.6,免费,2-3小时,朱苍线,121.6148,42.0053,
阜新,红色文化广场,风景名胜,全年,3.5,免费,2-3小时,兴隆路与河汇街交叉口北40米,121.6148,42.0053,
阜新,百年国际赛道城2号综合赛道公园,风景名胜,全年,3.7,免费,2-3小时,阜邱线与汇丰路交叉口东400米,121.6148,42.0053,
阜新,清代柳条边墙遗址,风景名胜,全年,3.7,免费,2-3小时,799乡道,121.6148,42.0053,
阜新,沙滩浴场,风景名胜,全年,3.9,免费,2-3小时,黄家沟村休闲营地,121.6148,42.0053,
阜新,天王殿,风景名胜,全年,3.3,免费,2-3小时,金刚城报恩禅寺(西南角),121.6148,42.0053,
阜新,道德玄风,风景名胜,全年,3.0,免费,2-3小时,红纬路与太平大街交叉口东北160米,121.6148,42.0053,
阜新,老爷庙弥陀禅寺,风景名胜,全年,4.0,免费,2-3小时,乌龙坝镇老爷庙村,121.6148,42.0053,
阜新,秋吟禅寺,风景名胜,全年,3.3,免费,2-3小时,新民镇扎兰营子村,121.6148,42.0053,
阜新,三沟精神纪念馆,风景名胜,全年,3.7,免费,2-3小时,汤毛线,121.6148,42.0053,
阜新,持明殿郝冬站岗处,风景名胜,全年,3.2,免费,2-3小时,935乡道海棠山景区山顶,121.6148,42.0053,
阜新,仙月阁,风景名胜,全年,3.5,免费,2-3小时,西环路89号,121.6148,42.0053,
阜新,汉唐子苏,风景名胜,全年,2.8,免费,2-3小时,中华路与前进路交叉口北220米,121.6148,42.0053,
阜新,梵宫圣像,风景名胜,全年,3.0,免费,2-3小时,新渠路与矿工大街交叉口东北200米,121.6148,42.0053,
阜新,关山敖包,风景名胜,全年,3.7,免费,2-3小时,车新村四组26号关山风景区内,121.6148,42.0053,
阜新,三合村芍药花海,风景名胜,全年,3.6,免费,2-3小时,[],121.6148,42.0053,
阜新,乌兰英雄纪念馆,风景名胜,全年,3.5,免费,2-3小时,G101(京沈线),121.6148,42.0053,
阜新,益民游园,风景名胜,全年,3.7,免费,2-3小时,新邱大街394-3,121.6148,42.0053,
阜新,翠城口袋公园,风景名胜,全年,3.2,免费,2-3小时,[],121.6148,42.0053,
阜新,老爷庙,风景名胜,全年,3.4,免费,2-3小时,京沈线,121.6148,42.0053,
阜新,元宝山,风景名胜,全年,3.6,免费,2-3小时,佛寺镇G2512阜锦高速,121.6148,42.0053,
阜新,铁路南驿园,风景名胜,全年,3.5,免费,2-3小时,南驿小区附近,121.6148,42.0053,
阜新,宝地温泉小镇-宝地禅林,风景名胜,全年,3.1,免费,2-3小时,宝地温泉小镇温泉公寓A座西北侧200米,121.6148,42.0053,
阜新,展风堂,风景名胜,全年,2.5,免费,2-3小时,人民大街与东风路交叉口北60米,121.6148,42.0053,
阜新,生命堂,风景名胜,全年,3.3,免费,2-3小时,高原路北50米,121.6148,42.0053,
阜新,动物之家-鸵鸟,风景名胜,全年,3.5,免费,2-3小时,黄家沟村休闲营地动物之家,121.6148,42.0053,
阜新,高空观览车,风景名胜,全年,3.4,免费,2-3小时,民族街人民公园,121.6148,42.0053,
阜新,圣魂敖包,风景名胜,全年,3.7,免费,2-3小时,关山风景区内,121.6148,42.0053,
阜新,龙华寺,风景名胜,全年,3.7,免费,2-3小时,清稍线与204省道交叉口西360米,121.6148,42.0053,
阜新,牡丹园,风景名胜,全年,3.4,免费,2-3小时,黄家沟村休闲营地,121.6148,42.0053,
阜新,慈善佛殿,风景名胜,全年,3.2,免费,2-3小时,新建路与海州街交叉口西100米,121.6148,42.0053,
阜新,查海文旅小镇,风景名胜,全年,3.4,免费,2-3小时,查海博物馆南,121.6148,42.0053,
阜新,花季生态园,风景名胜,全年,3.1,免费,2-3小时,G2512阜锦高速花季生态园附近,121.6148,42.0053,
阜新,宁泽园-东一门人行门,风景名胜,全年,3.3,免费,2-3小时,米兰西点(阜新店),121.6148,42.0053,
阜新,睦州古城遗址,风景名胜,全年,2.5,免费,2-3小时,红帽子镇附近,121.6148,42.0053,
阜新,黄家沟花卉长廊,风景名胜,全年,3.6,免费,2-3小时,黄家沟村休闲营地,121.6148,42.0053,
阜新,妙音阁,风景名胜,全年,3.2,免费,2-3小时,孙家湾路高德花园-一号小区,121.6148,42.0053,
阜新,衙门村文化广场,风景名胜,全年,3.1,免费,2-3小时,文化广场衙门村文化广场附近,121.6148,42.0053,
阜新,静恩堂,风景名胜,全年,3.2,免费,2-3小时,东驿西区站东街21网点,121.6148,42.0053,
阜新,少年强科技文化广场,风景名胜,全年,2.9,免费,2-3小时,东风路(紫金财富广场),121.6148,42.0053,
阜新,佛道仙,风景名胜,全年,3.4,免费,2-3小时,红纬路与太平大街交叉口东北80米,121.6148,42.0053,
阜新,健康主题公园,风景名胜,全年,3.3,免费,2-3小时,园林路与民族街交叉口东北60米,121.6148,42.0053,
阜新,路地共建主题公园,风景名胜,全年,2.8,免费,2-3小时,振兴路与西阜二街交叉口东北60米,121.6148,42.0053,
阜新,大杨0708民宿(阜新东梁镇店),风景名胜,全年,3.1,免费,2-3小时,204省道与东牛线交叉口南380米,121.6148,42.0053,
阜新,塔营子古城址,风景名胜,全年,4.0,免费,2-3小时,塔平线东50米,121.6148,42.0053,
阜新,善法阁,风景名胜,全年,3.1,免费,2-3小时,八一路与玫瑰巷交叉口西南20米,121.6148,42.0053,
阜新,阜新八道河省级湿地公园管理处,风景名胜,全年,3.5,免费,2-3小时,国有阜新蒙古族自治县大巴林场院内,121.6148,42.0053,
阜新,大雁湖,风景名胜,全年,3.7,免费,2-3小时,[],121.6148,42.0053,
阜新,油菜花田,风景名胜,全年,3.4,免费,2-3小时,黄家沟村休闲营地,121.6148,42.0053,
阜新,友谊亭,风景名胜,全年,3.0,免费,2-3小时,建新路与丽水街交叉口东北160米,121.6148,42.0053,
阜新,高山台省级森林公园,风景名胜,全年,4.1,免费,2-3小时,101国道附近,121.6148,42.0053,
阜新,秋水仙阁,风景名胜,全年,3.7,免费,2-3小时,智发静颐园小区1号网店-29号秋水仙阁,121.6148,42.0053,
阜新,都尔鼻城静王府,风景名胜,全年,4.1,免费,2-3小时,五峰镇东南段村张家街2号,121.6148,42.0053,
阜新,体智能乐园,风景名胜,全年,2.8,免费,2-3小时,矿工大街42-2号附近,121.6148,42.0053,
阜新,德力格尔风景区(暂停开放),风景名胜,全年,4.5,免费,2-3小时,大德镇德力格尔草原风景区售票处北侧190米,121.6148,42.0053,
阜新,玉龙公园-东北,风景名胜,全年,3.0,免费,2-3小时,繁荣大街101号玉龙公园(东北角),121.6148,42.0053,
阜新,宝地文化广场,风景名胜,全年,3.3,免费,2-3小时,204省道与东牛线交叉口南460米,121.6148,42.0053,
阜新,辽玲珑古塔,风景名胜,全年,3.9,免费,2-3小时,[],121.6148,42.0053,
阜新,祝惜墨广场,风景名胜,全年,3.3,免费,2-3小时,太平大街与红南路交叉口东260米,121.6148,42.0053,
阜新,天歌广场,风景名胜,全年,4.2,免费,2-3小时,彰武镇人民大街53-3号,121.6148,42.0053,
阜新,焱烧圣祭堂,风景名胜,全年,3.0,免费,2-3小时,文杰篷布厂西北侧60米,121.6148,42.0053,
阜新,阜新市彰武县清真寺,风景名胜,全年,3.9,免费,2-3小时,清真路馨悦家园,121.6148,42.0053,
阜新,创业文化广场,风景名胜,全年,3.8,免费,2-3小时,诚信路艾友派出所北100米,121.6148,42.0053,
阜新,才俊大院,风景名胜,全年,3.4,免费,2-3小时,柳家沟,121.6148,42.0053,
阜新,云台松,风景名胜,全年,2.9,免费,2-3小时,海棠山风景区-海棠山普安寺西北侧110米,121.6148,42.0053,
阜新,大清沟(不对外开放),风景名胜,全年,4.3,免费,2-3小时,[],121.6148,42.0053,
阜新,惠音巴雅尔民族文化广场,风景名胜,全年,3.4,免费,2-3小时,石佛路,121.6148,42.0053,
阜新,善缘禅寺,风景名胜,全年,3.8,免费,2-3小时,[],121.6148,42.0053,
阜新,阜新县大固本镇扁担村西扁担广场,风景名胜,全年,3.6,免费,2-3小时,扁担营子附近,121.6148,42.0053,
阜新,观语阁,风景名胜,全年,3.0,免费,2-3小时,步行街与大众步行街交叉口北80米,121.6148,42.0053,
阜新,千佛山风景区,风景名胜,全年,4.2,免费,2-3小时,大四家子乡阿古庙屯,121.6148,42.0053,
阜新,阜新泓泉里景区,风景名胜,全年,3.2,免费,2-3小时,白泉景区东南侧310米,121.6148,42.0053,
阜新,彰武大觉寺,风景名胜,全年,3.7,免费,2-3小时,哈尔套黑龙山村,121.6148,42.0053,
阜新,柳河公园,风景名胜,全年,4.0,免费,2-3小时,新兴路78号,121.6148,42.0053,
阜新,慈雲阁,风景名胜,全年,3.1,免费,2-3小时,河西镇正府对面,121.6148,42.0053,
阜新,旧庙麻府,风景名胜,全年,3.6,免费,2-3小时,中国能源建设集团东北电力第一工程有限公司华能金沙风力发电项目部西侧180米,121.6148,42.0053,
阜新,慈悲堂,风景名胜,全年,2.9,免费,2-3小时,银杏巷东苑小区-北区,121.6148,42.0053,
阜新,灵威堂,风景名胜,全年,1.8,免费,2-3小时,红树路与红树广场交叉口西80米,121.6148,42.0053,
